case:concept:name,concept:name,org:resource,case:variant,time:timestamp,start:timestamp,time_from_start,time_from_previous_event(start),time_from_midnight,weekday,event_duration,remaining_time,leadtime,# ACTIVITY=Cancelar Solicitud,# ACTIVITY=Transferir creditos homologables,# ACTIVITY=Validar solicitud,# ACTIVITY=Visto Bueno Cierre Proceso,# ACTIVITY=Transferir Creditos,# ACTIVITY=Notificacion estudiante cancelacion soli,# ACTIVITY=Traer informacion estudiante - banner,# ACTIVITY=Homologacion por grupo de cursos,# ACTIVITY=Avanzar recepcion documentos,# ACTIVITY=Radicar Solicitud Homologacion,# ACTIVITY=Validacion final,# ACTIVITY=Validar solicitud / pre-homologacion,# ACTIVITY=Evaluacion curso,# ACTIVITY=Revisar curso,# ACTIVITY=Cancelar curso,# ACTIVITY=Recepcion de documentos,NEXT_ACTIVITY,NEXT_RESOURCE
102203,Validar solicitud / pre-homologacion,19019,Variant 4,2016-03-16 23:32:02+00:00,2016-03-16 23:30:35+00:00,37027.0,121.0,84635.0,Wednesday,87.0,0.0,37027.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,end,end
102204,Traer informacion estudiante - banner,2274,Variant 1,2016-03-16 13:26:23+00:00,2016-03-16 13:26:23+00:00,0.0,0.0,48383.0,Wednesday,0.0,1999588.0,12119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,2274
102204,Radicar Solicitud Homologacion,2274,Variant 1,2016-03-16 13:26:35+00:00,2016-03-16 13:26:23+00:00,0.0,0.0,48383.0,Wednesday,12.0,1999576.0,12119.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,677
102204,Cancelar Solicitud,677,Variant 1,2016-03-16 16:48:22+00:00,2016-03-16 13:26:35+00:00,12.0,12.0,48395.0,Wednesday,12107.0,1987469.0,12119.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,677
102204,Notificacion estudiante cancelacion soli,677,Variant 1,2016-04-08 16:52:51+00:00,2016-03-16 16:48:22+00:00,12119.0,12107.0,60502.0,Wednesday,1987469.0,0.0,12119.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
102251,Traer informacion estudiante - banner,1515,Variant 3,2016-03-16 15:51:02+00:00,2016-03-16 15:51:02+00:00,0.0,0.0,57062.0,Wednesday,0.0,4321412.0,4279933.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,1515
102251,Radicar Solicitud Homologacion,1515,Variant 3,2016-03-16 15:51:15+00:00,2016-03-16 15:51:02+00:00,0.0,0.0,57062.0,Wednesday,13.0,4321399.0,4279933.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,1707
102251,Validar solicitud,1707,Variant 3,2016-03-16 18:16:32+00:00,2016-03-16 15:51:15+00:00,13.0,13.0,57075.0,Wednesday,8717.0,4312682.0,4279933.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,1707
102251,Revisar curso,1707,Variant 3,2016-04-15 16:08:16+00:00,2016-03-16 18:16:32+00:00,8730.0,8717.0,65792.0,Wednesday,2584304.0,1728378.0,4279933.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,15930
102251,Homologacion por grupo de cursos,15930,Variant 3,2016-04-15 16:47:23+00:00,2016-04-15 16:08:16+00:00,2593034.0,2584304.0,58096.0,Friday,2347.0,1726031.0,4279933.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,15930
102251,Evaluacion curso,15930,Variant 3,2016-05-02 17:16:19+00:00,2016-04-15 16:47:23+00:00,2595381.0,2347.0,60443.0,Friday,1470536.0,255495.0,4279933.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,Validacion final,1707
102251,Validacion final,1707,Variant 3,2016-05-05 04:43:15+00:00,2016-05-02 17:16:19+00:00,4065917.0,1470536.0,62179.0,Monday,214016.0,41479.0,4279933.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,Visto Bueno Cierre Proceso,15930
102251,Visto Bueno Cierre Proceso,15930,Variant 3,2016-05-05 16:14:34+00:00,2016-05-05 04:43:15+00:00,4279933.0,214016.0,16995.0,Thursday,41479.0,0.0,4279933.0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,end,end
102252,Traer informacion estudiante - banner,1515,Variant 1,2016-03-16 16:01:49+00:00,2016-03-16 16:01:49+00:00,0.0,0.0,57709.0,Wednesday,0.0,1990304.0,6395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,1515
102252,Radicar Solicitud Homologacion,1515,Variant 1,2016-03-16 16:02:00+00:00,2016-03-16 16:01:49+00:00,0.0,0.0,57709.0,Wednesday,11.0,1990293.0,6395.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,677
102252,Cancelar Solicitud,677,Variant 1,2016-03-16 17:48:24+00:00,2016-03-16 16:02:00+00:00,11.0,11.0,57720.0,Wednesday,6384.0,1983909.0,6395.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,677
102252,Notificacion estudiante cancelacion soli,677,Variant 1,2016-04-08 16:53:33+00:00,2016-03-16 17:48:24+00:00,6395.0,6384.0,64104.0,Wednesday,1983909.0,0.0,6395.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
102253,Traer informacion estudiante - banner,24544,Variant 69,2016-03-16 16:08:28+00:00,2016-03-16 16:08:28+00:00,0.0,0.0,58108.0,Wednesday,0.0,5275796.0,4090140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,24544
102253,Radicar Solicitud Homologacion,24544,Variant 69,2016-03-16 16:08:36+00:00,2016-03-16 16:08:28+00:00,0.0,0.0,58108.0,Wednesday,8.0,5275788.0,4090140.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,7080
102253,Validar solicitud,7080,Variant 69,2016-03-16 16:15:59+00:00,2016-03-16 16:08:36+00:00,8.0,8.0,58116.0,Wednesday,443.0,5275345.0,4090140.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,22534
102253,Revisar curso,22534,Variant 69,2016-03-16 19:56:34+00:00,2016-03-16 16:15:59+00:00,451.0,443.0,58559.0,Wednesday,13235.0,5262110.0,4090140.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,6889
102253,Homologacion por grupo de cursos,6889,Variant 69,2016-03-16 21:22:10+00:00,2016-03-16 19:56:34+00:00,13686.0,13235.0,71794.0,Wednesday,5136.0,5256974.0,4090140.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,22534
102253,Evaluacion curso,22534,Variant 69,2016-04-28 21:53:16+00:00,2016-03-16 21:22:10+00:00,18822.0,5136.0,76930.0,Wednesday,3717066.0,1539908.0,4090140.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,Visto Bueno Cierre Proceso,6889
102253,Visto Bueno Cierre Proceso,6889,Variant 69,2016-05-02 23:54:20+00:00,2016-04-28 21:53:16+00:00,3735888.0,3717066.0,78796.0,Thursday,352864.0,1187044.0,4090140.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,Validacion final,7080
102253,Validacion final,7080,Variant 69,2016-05-03 00:17:28+00:00,2016-05-02 23:54:20+00:00,4088752.0,352864.0,86060.0,Monday,1388.0,1185656.0,4090140.0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,Transferir Creditos,6889
102253,Transferir Creditos,6889,Variant 69,2016-05-16 17:38:24+00:00,2016-05-03 00:17:28+00:00,4090140.0,1388.0,1048.0,Tuesday,1185656.0,0.0,4090140.0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,end,end
102257,Traer informacion estudiante - banner,2274,Variant 3,2016-03-16 17:11:55+00:00,2016-03-16 17:11:55+00:00,0.0,0.0,61915.0,Wednesday,0.0,6139751.0,6065272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,2274
102257,Radicar Solicitud Homologacion,2274,Variant 3,2016-03-16 17:12:19+00:00,2016-03-16 17:11:55+00:00,0.0,0.0,61915.0,Wednesday,24.0,6139727.0,6065272.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,677
102257,Validar solicitud,677,Variant 3,2016-03-16 17:41:43+00:00,2016-03-16 17:12:19+00:00,24.0,24.0,61939.0,Wednesday,1764.0,6137963.0,6065272.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,677
102257,Revisar curso,677,Variant 3,2016-03-17 02:06:15+00:00,2016-03-16 17:41:43+00:00,1788.0,1764.0,63703.0,Wednesday,30272.0,6107691.0,6065272.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Evaluacion curso,22491
102257,Evaluacion curso,22491,Variant 3,2016-03-17 08:04:27+00:00,2016-03-17 02:06:15+00:00,32060.0,30272.0,7575.0,Thursday,21492.0,6086199.0,6065272.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Homologacion por grupo de cursos,3445
102257,Homologacion por grupo de cursos,3445,Variant 3,2016-03-17 08:09:18+00:00,2016-03-17 08:04:27+00:00,53552.0,21492.0,29067.0,Thursday,291.0,6085908.0,6065272.0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,Validacion final,677
102257,Validacion final,677,Variant 3,2016-05-25 21:59:47+00:00,2016-03-17 08:09:18+00:00,53843.0,291.0,29358.0,Thursday,6011429.0,74479.0,6065272.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,Visto Bueno Cierre Proceso,3445
102257,Visto Bueno Cierre Proceso,3445,Variant 3,2016-05-26 18:41:06+00:00,2016-05-25 21:59:47+00:00,6065272.0,6011429.0,79187.0,Wednesday,74479.0,0.0,6065272.0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,end,end
102303,Traer informacion estudiante - banner,11218,Variant 4,2016-03-16 15:42:07+00:00,2016-03-16 15:42:07+00:00,0.0,0.0,56527.0,Wednesday,0.0,8412916.0,116803.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,11218
102303,Radicar Solicitud Homologacion,11218,Variant 4,2016-03-16 15:42:10+00:00,2016-03-16 15:42:07+00:00,0.0,0.0,56527.0,Wednesday,3.0,8412913.0,116803.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,19019
102303,Validar solicitud,19019,Variant 4,2016-03-16 15:53:12+00:00,2016-03-16 15:42:10+00:00,3.0,3.0,56530.0,Wednesday,662.0,8412251.0,116803.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,19019
102303,Revisar curso,19019,Variant 4,2016-03-17 15:57:27+00:00,2016-03-16 15:53:12+00:00,665.0,662.0,57192.0,Wednesday,86655.0,8325596.0,116803.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Evaluacion curso,19295
102303,Evaluacion curso,19295,Variant 4,2016-03-18 00:03:36+00:00,2016-03-17 15:57:27+00:00,87320.0,86655.0,57447.0,Thursday,29169.0,8296427.0,116803.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Homologacion por grupo de cursos,19019
102303,Homologacion por grupo de cursos,19019,Variant 4,2016-03-18 00:08:50+00:00,2016-03-18 00:03:36+00:00,116489.0,29169.0,216.0,Friday,314.0,8296113.0,116803.0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,Validar solicitud / pre-homologacion,19019
102303,Validar solicitud / pre-homologacion,19019,Variant 4,2016-06-22 00:37:23+00:00,2016-03-18 00:08:50+00:00,116803.0,314.0,530.0,Friday,8296113.0,0.0,116803.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,end,end
102305,Traer informacion estudiante - banner,7682,Variant 1,2016-03-16 15:51:14+00:00,2016-03-16 15:51:14+00:00,0.0,0.0,57074.0,Wednesday,0.0,2332427.0,21768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,7682
102305,Radicar Solicitud Homologacion,7682,Variant 1,2016-03-16 15:54:23+00:00,2016-03-16 15:51:14+00:00,0.0,0.0,57074.0,Wednesday,189.0,2332238.0,21768.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cancelar Solicitud,22404
102305,Cancelar Solicitud,22404,Variant 1,2016-03-16 21:54:02+00:00,2016-03-16 15:54:23+00:00,189.0,189.0,57263.0,Wednesday,21579.0,2310659.0,21768.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,22404
102305,Notificacion estudiante cancelacion soli,22404,Variant 1,2016-04-12 15:45:01+00:00,2016-03-16 21:54:02+00:00,21768.0,21579.0,78842.0,Wednesday,2310659.0,0.0,21768.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,end,end
102306,Traer informacion estudiante - banner,7736,Variant 70,2016-03-16 16:35:12+00:00,2016-03-16 16:35:12+00:00,0.0,0.0,59712.0,Wednesday,0.0,2602451.0,2602451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,7736
102306,Radicar Solicitud Homologacion,7736,Variant 70,2016-03-16 16:35:20+00:00,2016-03-16 16:35:12+00:00,0.0,0.0,59712.0,Wednesday,8.0,2602443.0,2602451.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,22475
102306,Validar solicitud,22475,Variant 70,2016-03-16 16:46:42+00:00,2016-03-16 16:35:20+00:00,8.0,8.0,59720.0,Wednesday,682.0,2601761.0,2602451.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,22475
102306,Revisar curso,22475,Variant 70,2016-03-16 23:00:28+00:00,2016-03-16 16:46:42+00:00,690.0,682.0,60402.0,Wednesday,22426.0,2579335.0,2602451.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,659
102306,Revisar curso,659,Variant 70,2016-03-16 23:04:18+00:00,2016-03-16 23:00:28+00:00,23116.0,22426.0,82828.0,Wednesday,230.0,2579105.0,2602451.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,7374
102306,Evaluacion curso,7374,Variant 70,2016-03-17 00:23:35+00:00,2016-03-16 23:04:18+00:00,23346.0,230.0,83058.0,Wednesday,4757.0,2574348.0,2602451.0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,Homologacion por grupo de cursos,1343
102306,Homologacion por grupo de cursos,1343,Variant 70,2016-03-17 01:13:55+00:00,2016-03-17 00:23:35+00:00,28103.0,4757.0,1415.0,Thursday,3020.0,2571328.0,2602451.0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,0,Evaluacion curso,659
102306,Evaluacion curso,659,Variant 70,2016-03-17 16:57:16+00:00,2016-03-17 01:13:55+00:00,31123.0,3020.0,4435.0,Thursday,56601.0,2514727.0,2602451.0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,0,0,Validacion final,22475
102306,Validacion final,22475,Variant 70,2016-03-18 15:52:35+00:00,2016-03-17 16:57:16+00:00,87724.0,56601.0,61036.0,Thursday,82519.0,2432208.0,2602451.0,0,0,1,0,0,0,1,1,0,1,0,0,2,2,0,0,Visto Bueno Cierre Proceso,1343
102306,Visto Bueno Cierre Proceso,1343,Variant 70,2016-03-18 23:50:09+00:00,2016-03-18 15:52:35+00:00,170243.0,82519.0,57155.0,Friday,28654.0,2403554.0,2602451.0,0,0,1,0,0,0,1,1,0,1,1,0,2,2,0,0,Validacion final,22475
102306,Validacion final,22475,Variant 70,2016-04-07 16:12:38+00:00,2016-03-18 23:50:09+00:00,198897.0,28654.0,85809.0,Friday,1700549.0,703005.0,2602451.0,0,0,1,1,0,0,1,1,0,1,1,0,2,2,0,0,Visto Bueno Cierre Proceso,1343
102306,Visto Bueno Cierre Proceso,1343,Variant 70,2016-04-07 17:20:58+00:00,2016-04-07 16:12:38+00:00,1899446.0,1700549.0,58358.0,Thursday,4100.0,698905.0,2602451.0,0,0,1,1,0,0,1,1,0,1,2,0,2,2,0,0,Transferir Creditos,1343
102306,Transferir Creditos,1343,Variant 70,2016-04-15 19:29:00+00:00,2016-04-07 17:20:58+00:00,1903546.0,4100.0,62458.0,Thursday,698882.0,23.0,2602451.0,0,0,1,2,0,0,1,1,0,1,2,0,2,2,0,0,Transferir creditos homologables,1343
102306,Transferir creditos homologables,1343,Variant 70,2016-04-15 19:29:01+00:00,2016-04-15 19:29:00+00:00,2602428.0,698882.0,70140.0,Friday,1.0,22.0,2602451.0,0,0,1,2,1,0,1,1,0,1,2,0,2,2,0,0,Transferir creditos homologables,1343
102306,Transferir creditos homologables,1343,Variant 70,2016-04-15 19:29:23+00:00,2016-04-15 19:29:01+00:00,2602429.0,1.0,70141.0,Friday,22.0,0.0,2602451.0,0,1,1,2,1,0,1,1,0,1,2,0,2,2,0,0,Transferir Creditos,1343
102306,Transferir Creditos,1343,Variant 70,2016-04-15 19:29:23+00:00,2016-04-15 19:29:23+00:00,2602451.0,22.0,70163.0,Friday,0.0,0.0,2602451.0,0,2,1,2,1,0,1,1,0,1,2,0,2,2,0,0,end,end
102311,Traer informacion estudiante - banner,1934,Variant 4,2016-03-16 18:29:50+00:00,2016-03-16 18:29:50+00:00,0.0,0.0,66590.0,Wednesday,0.0,8402751.0,207940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,1934
102311,Radicar Solicitud Homologacion,1934,Variant 4,2016-03-16 18:30:00+00:00,2016-03-16 18:29:50+00:00,0.0,0.0,66590.0,Wednesday,10.0,8402741.0,207940.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,387
102311,Validar solicitud,387,Variant 4,2016-03-16 18:54:20+00:00,2016-03-16 18:30:00+00:00,10.0,10.0,66600.0,Wednesday,1460.0,8401281.0,207940.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,387
102311,Revisar curso,387,Variant 4,2016-03-18 20:18:25+00:00,2016-03-16 18:54:20+00:00,1470.0,1460.0,68060.0,Wednesday,177845.0,8223436.0,207940.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Evaluacion curso,19295
102311,Evaluacion curso,19295,Variant 4,2016-03-19 04:13:36+00:00,2016-03-18 20:18:25+00:00,179315.0,177845.0,73105.0,Friday,28511.0,8194925.0,207940.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Homologacion por grupo de cursos,22491
102311,Homologacion por grupo de cursos,22491,Variant 4,2016-03-19 04:15:30+00:00,2016-03-19 04:13:36+00:00,207826.0,28511.0,15216.0,Saturday,114.0,8194811.0,207940.0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,Validar solicitud / pre-homologacion,22491
102311,Validar solicitud / pre-homologacion,22491,Variant 4,2016-06-22 00:35:41+00:00,2016-03-19 04:15:30+00:00,207940.0,114.0,15330.0,Saturday,8194811.0,0.0,207940.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,end,end
102351,Traer informacion estudiante - banner,8065,Variant 22,2016-03-16 21:30:33+00:00,2016-03-16 21:30:33+00:00,0.0,0.0,77433.0,Wednesday,0.0,66150.0,60821.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,8065
102351,Radicar Solicitud Homologacion,8065,Variant 22,2016-03-16 21:35:00+00:00,2016-03-16 21:30:33+00:00,0.0,0.0,77433.0,Wednesday,267.0,65883.0,60821.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,22475
102351,Notificacion estudiante cancelacion soli,22475,Variant 22,2016-03-17 14:24:14+00:00,2016-03-16 21:35:00+00:00,267.0,267.0,77700.0,Wednesday,60554.0,5329.0,60821.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Cancelar Solicitud,22475
102351,Cancelar Solicitud,22475,Variant 22,2016-03-17 15:53:03+00:00,2016-03-17 14:24:14+00:00,60821.0,60554.0,51854.0,Thursday,5329.0,0.0,60821.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,end,end
102353,Traer informacion estudiante - banner,8651,Variant 8,2016-03-16 21:37:12+00:00,2016-03-16 21:37:12+00:00,0.0,0.0,77832.0,Wednesday,0.0,85809.0,85406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,8651
102353,Radicar Solicitud Homologacion,8651,Variant 8,2016-03-16 21:44:10+00:00,2016-03-16 21:37:12+00:00,0.0,0.0,77832.0,Wednesday,418.0,85391.0,85406.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,19019
102353,Validar solicitud,19019,Variant 8,2016-03-17 18:35:13+00:00,2016-03-16 21:44:10+00:00,418.0,418.0,78250.0,Wednesday,75063.0,10328.0,85406.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Cancelar Solicitud,19019
102353,Cancelar Solicitud,19019,Variant 8,2016-03-17 18:35:19+00:00,2016-03-17 18:35:13+00:00,75481.0,75063.0,66913.0,Thursday,6.0,10322.0,85406.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,19019
102353,Revisar curso,19019,Variant 8,2016-03-17 21:20:38+00:00,2016-03-17 18:35:19+00:00,75487.0,6.0,66919.0,Thursday,9919.0,403.0,85406.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Notificacion estudiante cancelacion soli,19019
102353,Notificacion estudiante cancelacion soli,19019,Variant 8,2016-03-17 21:27:21+00:00,2016-03-17 21:20:38+00:00,85406.0,9919.0,76838.0,Thursday,403.0,0.0,85406.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,end,end
102354,Traer informacion estudiante - banner,19214,Variant 20,2016-03-16 22:00:15+00:00,2016-03-16 22:00:15+00:00,0.0,0.0,79215.0,Wednesday,0.0,2865532.0,2865532.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,19214
102354,Radicar Solicitud Homologacion,19214,Variant 20,2016-03-16 22:01:02+00:00,2016-03-16 22:00:15+00:00,0.0,0.0,79215.0,Wednesday,47.0,2865485.0,2865532.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,448
102354,Validar solicitud,448,Variant 20,2016-03-17 00:44:30+00:00,2016-03-16 22:01:02+00:00,47.0,47.0,79262.0,Wednesday,9808.0,2855677.0,2865532.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,448
102354,Revisar curso,448,Variant 20,2016-04-13 19:53:11+00:00,2016-03-17 00:44:30+00:00,9855.0,9808.0,2670.0,Thursday,2401721.0,453956.0,2865532.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Evaluacion curso,448
102354,Evaluacion curso,448,Variant 20,2016-04-13 20:19:09+00:00,2016-04-13 19:53:11+00:00,2411576.0,2401721.0,71591.0,Wednesday,1558.0,452398.0,2865532.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Homologacion por grupo de cursos,1
102354,Homologacion por grupo de cursos,1,Variant 20,2016-04-13 21:54:18+00:00,2016-04-13 20:19:09+00:00,2413134.0,1558.0,73149.0,Wednesday,5709.0,446689.0,2865532.0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,Validacion final,448
102354,Validacion final,448,Variant 20,2016-04-18 21:13:48+00:00,2016-04-13 21:54:18+00:00,2418843.0,5709.0,78858.0,Wednesday,429570.0,17119.0,2865532.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,Visto Bueno Cierre Proceso,7177
102354,Visto Bueno Cierre Proceso,7177,Variant 20,2016-04-18 21:17:30+00:00,2016-04-18 21:13:48+00:00,2848413.0,429570.0,76428.0,Monday,222.0,16897.0,2865532.0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,Transferir Creditos,1
102354,Transferir Creditos,1,Variant 20,2016-04-19 01:59:06+00:00,2016-04-18 21:17:30+00:00,2848635.0,222.0,76650.0,Monday,16896.0,1.0,2865532.0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,Transferir creditos homologables,1
102354,Transferir creditos homologables,1,Variant 20,2016-04-19 01:59:07+00:00,2016-04-19 01:59:06+00:00,2865531.0,16896.0,7146.0,Tuesday,1.0,0.0,2865532.0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,Transferir creditos homologables,1
102354,Transferir creditos homologables,1,Variant 20,2016-04-19 01:59:07+00:00,2016-04-19 01:59:07+00:00,2865532.0,1.0,7147.0,Tuesday,0.0,0.0,2865532.0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,end,end
102358,Traer informacion estudiante - banner,3480,Variant 3,2016-03-17 00:00:59+00:00,2016-03-17 00:00:59+00:00,0.0,0.0,59.0,Thursday,0.0,5507660.0,4066520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,3480
102358,Radicar Solicitud Homologacion,3480,Variant 3,2016-03-17 00:01:10+00:00,2016-03-17 00:00:59+00:00,0.0,0.0,59.0,Thursday,11.0,5507649.0,4066520.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validar solicitud,559
102358,Validar solicitud,559,Variant 3,2016-03-17 00:50:05+00:00,2016-03-17 00:01:10+00:00,11.0,11.0,70.0,Thursday,2935.0,5504714.0,4066520.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Revisar curso,22534
102358,Revisar curso,22534,Variant 3,2016-03-31 02:52:05+00:00,2016-03-17 00:50:05+00:00,2946.0,2935.0,3005.0,Thursday,1216920.0,4287794.0,4066520.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Homologacion por grupo de cursos,7186
102358,Homologacion por grupo de cursos,7186,Variant 3,2016-03-31 07:00:50+00:00,2016-03-31 02:52:05+00:00,1219866.0,1216920.0,10325.0,Thursday,14925.0,4272869.0,4066520.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,Evaluacion curso,22534
102358,Evaluacion curso,22534,Variant 3,2016-04-28 21:55:23+00:00,2016-03-31 07:00:50+00:00,1234791.0,14925.0,25250.0,Thursday,2472873.0,1799996.0,4066520.0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,Validacion final,559
102358,Validacion final,559,Variant 3,2016-05-03 01:36:19+00:00,2016-04-28 21:55:23+00:00,3707664.0,2472873.0,78923.0,Thursday,358856.0,1441140.0,4066520.0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,Visto Bueno Cierre Proceso,7186
102358,Visto Bueno Cierre Proceso,7186,Variant 3,2016-05-19 17:55:19+00:00,2016-05-03 01:36:19+00:00,4066520.0,358856.0,5779.0,Tuesday,1441140.0,0.0,4066520.0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,end,end
102360,Traer informacion estudiante - banner,397,Variant 3,2016-03-17 01:14:21+00:00,2016-03-17 01:14:21+00:00,0.0,0.0,4461.0,Thursday,0.0,1811862.0,1795466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radicar Solicitud Homologacion,397
